42.883693	74.666202	Быткомбинат	Быткомбинат
42.883324	74.667302	Быткомбинат	Быткомбинат
42.766425	74.650161		
42.772180	74.649906	Ырыскы	Ырыскы
42.772397	74.649775	Бакбаева Сагыналы	Бакбаева Сагыналы
42.884064	74.659710	Аламудунский акимиат	Аламудунский акимиат
42.884227	74.660078	Аламудунский акимиат	Аламудунский акимиат
42.874838	74.684489		
42.883655	74.689270	Туберкулезная больница	Туберкулезная больница
42.875206	74.630997	Восток-5	Восток-5
42.885954	74.677935	Сельсовет	Сельсовет
42.884439	74.654910	Школа	Школа
42.876196	74.564215		
42.461829	76.188135		
42.935659	74.620625	Dordoi	Dordoi
42.874921	74.689910	Аламедин-1	Аламедин-1
42.864625	74.338331	Машзавод	Машзавод
42.864752	74.346242	Сахзавод	Сахзавод
42.895634	74.559049		
42.859805	74.666003	остановка МУИТ	остановка МУИТ
41.649577	72.735971		
41.649626	72.735051		
42.938157	74.488828		
42.945728	74.480067		
42.955799	74.468639		
42.955851	74.469206		
42.982072	74.440527		
42.982577	74.440604		
42.994247	74.438153		
42.995236	74.437719		
43.024367	74.435867		
42.912605	74.518258		
43.000842	74.437568		
42.810227	74.566445	ж/м Ынтымак	ж/м Ынтымак
42.216819	75.759029		
40.499292	72.823138	Бассейн	Бассейн
40.498542	72.823878	Енисей	Енисей
41.062965	72.639187		
41.062848	72.638725		
42.601251	74.909343	Иссык-Ата	Иссык-Ата
42.860445	74.610531	Кулатова	Кулатов көчөсү
42.848381	74.585694		
42.851713	74.575083		
42.851861	74.574256		
42.870744	74.636621		
42.857466	74.588199	Ботанический сад	Ботанический сад
41.452492	71.572083		
41.457163	71.579532		
42.537175	78.382185		
42.538624	78.383143	Bus stop	Bus stop
42.864431	74.569163		
42.857026	74.604821	Школа №29	Школа №29
42.857600	74.589437	Ботанический сад	Ботанический сад
42.832527	74.123718		
42.833078	74.123659		
42.833978	74.123683		
42.834317	74.124272		
42.834113	74.099379		
42.857140	74.600676	улица Панфилова	улица Панфилова
42.857144	74.604117	Школа №29	Школа №29
42.820759	75.304047	Он-Бир Жылга	Он-Бир Жылга
42.825429	73.679067		
42.825732	73.678528		
42.826468	73.668520		
42.822511	73.665661		
42.844094	74.622614	Жантөшев	Жантөшев
41.781961	73.268981		
41.782691	73.267938		
42.804846	74.589095	Орто-Сай	Орто-Сай
42.805290	74.589780	Орто-Сай	Орто-Сай
42.916472	74.572545		
42.917444	74.572779		
